transaction_id,bill_id,date,store_id,store_location,customer_id,customer_segment,product_id,product_category,product_name,quantity,unit_price,payment_method,discount_applied,channel
TXN-2025-0782,BILL-1170,31-01-2025,S1,Downtown,C124,Loyal,P302,Personal Care,Body Wash,5,6.36,UPI,1,Online
TXN-2025-0783,BILL-1170,19-01-2025,S2,Suburban,C125,Regular,P205,Snacks,Potato Chips,1,6.9,UPI,0.5,Online
TXN-2025-0784,BILL-1170,26-01-2025,S3,Uptown,C058,Regular,P210,Snacks,Nachos,4,9.76,UPI,0.5,In-store
TXN-2025-0785,BILL-1170,05-01-2025,S2,Suburban,C028,Regular,P102,Beverages,Soda 500ml,1,9.53,Cash,0.5,In-store
TXN-2025-0786,BILL-1170,30-01-2025,S1,Downtown,C124,New,P210,Snacks,Nachos,5,6.38,UPI,0.5,In-store
TXN-2025-0787,BILL-1170,30-01-2025,S1,Downtown,C096,Regular,P301,Personal Care,Shampoo 250ml,2,1.04,UPI,0,Online
TXN-2025-0788,BILL-1170,20-01-2025,S1,Downtown,C080,New,P501,Snacks,Chocolate Bar,1,6.92,Cash,0,In-store
TXN-2025-0789,BILL-1170,19-01-2025,S1,Downtown,C065,Loyal,P102,Beverages,Soda 500ml,4,3.61,Cash,0.5,In-store
TXN-2025-0790,BILL-1170,03-01-2025,S3,Uptown,C032,New,P102,Beverages,Soda 500ml,2,2.22,UPI,0,Online
TXN-2025-0791,BILL-1170,09-01-2025,S1,Downtown,C047,New,P501,Snacks,Chocolate Bar,1,6.01,Cash,1,In-store
TXN-2025-0792,BILL-1170,22-01-2025,S2,Suburban,C108,Loyal,P210,Snacks,Nachos,4,5.81,Cash,1,Online
TXN-2025-0793,BILL-1170,15-01-2025,S3,Uptown,C076,Loyal,P205,Snacks,Potato Chips,2,3.62,UPI,0,Online
TXN-2025-0794,BILL-1170,27-01-2025,S1,Downtown,C131,Loyal,P501,Snacks,Chocolate Bar,3,8.42,Credit Card,0.5,In-store
TXN-2025-0795,BILL-1170,24-01-2025,S2,Suburban,C029,Loyal,P303,Personal Care,Face Cream,2,3.34,Cash,0,In-store
TXN-2025-0796,BILL-1170,06-01-2025,S1,Downtown,C065,Regular,P205,Snacks,Potato Chips,3,2.69,Cash,0,In-store
TXN-2025-0797,BILL-1170,26-01-2025,S1,Downtown,C029,Loyal,P205,Snacks,Potato Chips,2,8.15,Credit Card,0,In-store
TXN-2025-0798,BILL-1170,29-01-2025,S3,Uptown,C120,Regular,P501,Snacks,Chocolate Bar,3,8.79,UPI,0.5,In-store
TXN-2025-0799,BILL-1170,11-01-2025,S3,Uptown,C137,New,P401,Beverages,Green Tea,3,2.78,UPI,0.5,In-store
TXN-2025-0800,BILL-1170,16-01-2025,S3,Uptown,C022,Loyal,P302,Personal Care,Body Wash,4,3.53,UPI,1,Online
TXN-2025-0801,BILL-1170,26-01-2025,S2,Suburban,C132,Regular,P205,Snacks,Potato Chips,4,2.31,Cash,1,In-store
TXN-2025-0802,BILL-1170,04-01-2025,S2,Suburban,C089,New,P302,Personal Care,Body Wash,1,7.92,UPI,0,In-store
TXN-2025-0803,BILL-1170,26-01-2025,S1,Downtown,C004,Loyal,P210,Snacks,Nachos,5,3.95,UPI,0,In-store
TXN-2025-0804,BILL-1170,09-01-2025,S1,Downtown,C111,Regular,P102,Beverages,Soda 500ml,2,9.62,Credit Card,1,Online
TXN-2025-0805,BILL-1170,13-01-2025,S1,Downtown,C069,Regular,P210,Snacks,Nachos,4,8.1,Credit Card,0.5,In-store
TXN-2025-0806,BILL-1170,25-01-2025,S2,Suburban,C092,Regular,P401,Beverages,Green Tea,4,7.48,Credit Card,1,In-store
TXN-2025-0807,BILL-1171,29-01-2025,S1,Downtown,C054,Regular,P303,Personal Care,Face Cream,4,7.68,Credit Card,0.5,In-store
TXN-2025-0808,BILL-1171,05-01-2025,S1,Downtown,C094,New,P401,Beverages,Green Tea,2,5.15,Credit Card,0,Online
TXN-2025-0809,BILL-1171,04-01-2025,S3,Uptown,C107,Loyal,P301,Personal Care,Shampoo 250ml,4,4.78,UPI,1,Online
TXN-2025-0810,BILL-1171,13-01-2025,S1,Downtown,C122,New,P501,Snacks,Chocolate Bar,2,5.03,Cash,0.5,Online
TXN-2025-0811,BILL-1172,21-01-2025,S2,Suburban,C121,Regular,P102,Beverages,Soda 500ml,2,4.24,Cash,1,Online
TXN-2025-0812,BILL-1172,31-01-2025,S3,Uptown,C001,New,P101,Beverages,Orange Juice 1L,1,6.48,Credit Card,1,Online
TXN-2025-0813,BILL-1172,30-01-2025,S1,Downtown,C100,Regular,P210,Snacks,Nachos,5,1.21,Cash,0,Online
TXN-2025-0814,BILL-1173,30-01-2025,S3,Uptown,C119,New,P205,Snacks,Potato Chips,1,6.14,Cash,1,In-store
TXN-2025-0815,BILL-1173,25-01-2025,S2,Suburban,C038,Regular,P205,Snacks,Potato Chips,5,3.39,Cash,0,Online
TXN-2025-0816,BILL-1173,05-01-2025,S2,Suburban,C091,Regular,P501,Snacks,Chocolate Bar,5,4.61,Credit Card,1,In-store
TXN-2025-0817,BILL-1173,01-01-2025,S3,Uptown,C020,Loyal,P501,Snacks,Chocolate Bar,4,7.24,Credit Card,0.5,In-store
TXN-2025-0818,BILL-1173,03-01-2025,S3,Uptown,C053,Loyal,P101,Beverages,Orange Juice 1L,1,9.84,Cash,0,Online
TXN-2025-0819,BILL-1173,27-01-2025,S1,Downtown,C150,New,P301,Personal Care,Shampoo 250ml,3,7.25,Credit Card,0.5,In-store
TXN-2025-0820,BILL-1174,20-01-2025,S3,Uptown,C043,Regular,P401,Beverages,Green Tea,3,2.36,Cash,0,Online
TXN-2025-0821,BILL-1174,08-01-2025,S2,Suburban,C126,New,P102,Beverages,Soda 500ml,1,9.43,Credit Card,0,In-store
TXN-2025-0822,BILL-1174,30-01-2025,S1,Downtown,C015,New,P205,Snacks,Potato Chips,5,6.31,Cash,0,In-store
TXN-2025-0823,BILL-1174,02-01-2025,S3,Uptown,C079,Regular,P501,Snacks,Chocolate Bar,3,4.05,Cash,1,Online
TXN-2025-0824,BILL-1174,27-01-2025,S3,Uptown,C035,New,P303,Personal Care,Face Cream,3,7.75,UPI,0.5,Online
TXN-2025-0825,BILL-1174,06-01-2025,S2,Suburban,C031,Regular,P303,Personal Care,Face Cream,4,5.79,Cash,0.5,In-store
TXN-2025-0826,BILL-1174,21-01-2025,S2,Suburban,C130,New,P102,Beverages,Soda 500ml,1,6.01,Credit Card,0,In-store
TXN-2025-0827,BILL-1175,05-01-2025,S1,Downtown,C065,Loyal,P303,Personal Care,Face Cream,4,8.83,Cash,0,Online
TXN-2025-0828,BILL-1176,20-01-2025,S3,Uptown,C118,New,P102,Beverages,Soda 500ml,4,3.72,UPI,1,In-store
TXN-2025-0829,BILL-1177,13-01-2025,S1,Downtown,C133,New,P501,Snacks,Chocolate Bar,4,2.75,UPI,0.5,Online
TXN-2025-0830,BILL-1177,31-01-2025,S2,Suburban,C029,Regular,P303,Personal Care,Face Cream,5,9.89,Cash,1,Online
TXN-2025-0831,BILL-1177,02-01-2025,S3,Uptown,C088,Regular,P501,Snacks,Chocolate Bar,5,1.52,UPI,1,Online
TXN-2025-0832,BILL-1177,14-01-2025,S3,Uptown,C076,New,P303,Personal Care,Face Cream,2,7.19,Credit Card,0,In-store
TXN-2025-0833,BILL-1177,29-01-2025,S1,Downtown,C019,Loyal,P301,Personal Care,Shampoo 250ml,4,1.8,UPI,0,Online
TXN-2025-0834,BILL-1177,02-01-2025,S1,Downtown,C058,Loyal,P302,Personal Care,Body Wash,2,3,UPI,1,Online
TXN-2025-0835,BILL-1177,15-01-2025,S3,Uptown,C120,New,P301,Personal Care,Shampoo 250ml,5,6.08,Cash,1,Online
TXN-2025-0836,BILL-1177,13-01-2025,S3,Uptown,C104,New,P210,Snacks,Nachos,1,7.87,Credit Card,0,In-store
TXN-2025-0837,BILL-1177,25-01-2025,S1,Downtown,C119,Loyal,P101,Beverages,Orange Juice 1L,1,7.53,UPI,1,Online
TXN-2025-0838,BILL-1177,02-01-2025,S3,Uptown,C071,Regular,P302,Personal Care,Body Wash,4,4.21,UPI,0.5,In-store
TXN-2025-0839,BILL-1177,08-01-2025,S3,Uptown,C142,Loyal,P303,Personal Care,Face Cream,4,5.06,Credit Card,1,Online
TXN-2025-0840,BILL-1177,17-01-2025,S3,Uptown,C046,Regular,P302,Personal Care,Body Wash,2,7.17,UPI,0.5,Online
TXN-2025-0841,BILL-1177,24-01-2025,S3,Uptown,C011,New,P101,Beverages,Orange Juice 1L,2,5.63,UPI,0,Online
TXN-2025-0842,BILL-1177,11-01-2025,S3,Uptown,C009,Regular,P302,Personal Care,Body Wash,5,8.7,Cash,0.5,In-store
TXN-2025-0843,BILL-1177,19-01-2025,S1,Downtown,C111,Regular,P301,Personal Care,Shampoo 250ml,4,2.01,Cash,1,Online
TXN-2025-0844,BILL-1177,25-01-2025,S2,Suburban,C036,New,P501,Snacks,Chocolate Bar,1,8.86,Cash,0.5,Online
TXN-2025-0845,BILL-1177,04-01-2025,S3,Uptown,C031,Regular,P302,Personal Care,Body Wash,3,9.11,Cash,0,Online
TXN-2025-0846,BILL-1177,29-01-2025,S3,Uptown,C072,Regular,P401,Beverages,Green Tea,1,2.43,UPI,0.5,In-store
TXN-2025-0847,BILL-1177,10-01-2025,S3,Uptown,C058,Loyal,P501,Snacks,Chocolate Bar,4,3.72,Cash,0,In-store
TXN-2025-0848,BILL-1177,28-01-2025,S2,Suburban,C068,New,P302,Personal Care,Body Wash,1,4.5,Credit Card,0.5,Online
TXN-2025-0849,BILL-1177,30-01-2025,S3,Uptown,C134,Regular,P102,Beverages,Soda 500ml,1,5.57,Credit Card,1,In-store
TXN-2025-0850,BILL-1177,27-01-2025,S3,Uptown,C128,Regular,P303,Personal Care,Face Cream,1,7.33,UPI,1,In-store
TXN-2025-0851,BILL-1177,19-01-2025,S3,Uptown,C026,Loyal,P102,Beverages,Soda 500ml,5,5.68,UPI,0,In-store
TXN-2025-0852,BILL-1177,08-01-2025,S2,Suburban,C107,Regular,P401,Beverages,Green Tea,1,5.34,UPI,0,In-store
TXN-2025-0853,BILL-1177,28-01-2025,S1,Downtown,C090,Loyal,P205,Snacks,Potato Chips,5,5.22,Credit Card,0,Online
TXN-2025-0854,BILL-1177,23-01-2025,S2,Suburban,C130,Regular,P102,Beverages,Soda 500ml,3,1.27,UPI,1,In-store
TXN-2025-0855,BILL-1177,20-01-2025,S2,Suburban,C110,Loyal,P303,Personal Care,Face Cream,4,3.66,Cash,0,In-store
TXN-2025-0856,BILL-1177,20-01-2025,S1,Downtown,C018,Regular,P303,Personal Care,Face Cream,4,2.98,Cash,0,Online
TXN-2025-0857,BILL-1177,22-01-2025,S1,Downtown,C033,Loyal,P102,Beverages,Soda 500ml,3,9.32,Cash,1,Online
TXN-2025-0858,BILL-1177,17-01-2025,S3,Uptown,C144,New,P205,Snacks,Potato Chips,1,8.98,UPI,0.5,In-store
TXN-2025-0859,BILL-1177,06-01-2025,S1,Downtown,C009,Regular,P205,Snacks,Potato Chips,3,9.02,UPI,0.5,In-store
TXN-2025-0860,BILL-1177,24-01-2025,S1,Downtown,C133,Regular,P302,Personal Care,Body Wash,5,3.39,Credit Card,1,Online
TXN-2025-0861,BILL-1177,16-01-2025,S2,Suburban,C117,New,P401,Beverages,Green Tea,3,3.88,Credit Card,0,In-store
TXN-2025-0862,BILL-1177,26-01-2025,S3,Uptown,C038,Regular,P210,Snacks,Nachos,5,9.64,UPI,0.5,Online
TXN-2025-0863,BILL-1177,02-01-2025,S1,Downtown,C098,Regular,P210,Snacks,Nachos,2,2.66,Cash,1,In-store
TXN-2025-0864,BILL-1177,27-01-2025,S1,Downtown,C034,Regular,P205,Snacks,Potato Chips,1,5.08,Cash,0.5,Online
TXN-2025-0865,BILL-1177,22-01-2025,S1,Downtown,C149,Regular,P501,Snacks,Chocolate Bar,3,2.03,Credit Card,0,In-store
TXN-2025-0866,BILL-1177,17-01-2025,S2,Suburban,C021,Loyal,P102,Beverages,Soda 500ml,3,6.15,Cash,0.5,Online
TXN-2025-0867,BILL-1177,03-01-2025,S2,Suburban,C036,Regular,P205,Snacks,Potato Chips,2,2.93,Cash,0,In-store
TXN-2025-0868,BILL-1178,01-01-2025,S1,Downtown,C117,Loyal,P301,Personal Care,Shampoo 250ml,3,8.67,Cash,0,Online
TXN-2025-0869,BILL-1178,28-01-2025,S3,Uptown,C089,Regular,P102,Beverages,Soda 500ml,4,9.27,Cash,1,In-store
TXN-2025-0870,BILL-1178,07-01-2025,S3,Uptown,C089,New,P301,Personal Care,Shampoo 250ml,3,9.68,UPI,0.5,Online
TXN-2025-0871,BILL-1179,18-01-2025,S2,Suburban,C004,Regular,P210,Snacks,Nachos,3,3.71,Cash,0,In-store
TXN-2025-0872,BILL-1179,05-01-2025,S3,Uptown,C030,Loyal,P102,Beverages,Soda 500ml,3,8.97,Credit Card,0.5,In-store
TXN-2025-0873,BILL-1179,25-01-2025,S1,Downtown,C069,New,P401,Beverages,Green Tea,4,8.96,UPI,0.5,Online
TXN-2025-0874,BILL-1179,26-01-2025,S3,Uptown,C111,Loyal,P210,Snacks,Nachos,4,4.5,UPI,1,Online
TXN-2025-0875,BILL-1179,27-01-2025,S3,Uptown,C024,Loyal,P303,Personal Care,Face Cream,1,2.28,Cash,0.5,Online
TXN-2025-0876,BILL-1180,10-01-2025,S1,Downtown,C087,Regular,P205,Snacks,Potato Chips,5,7.78,UPI,0,Online
TXN-2025-0877,BILL-1180,29-01-2025,S1,Downtown,C067,New,P301,Personal Care,Shampoo 250ml,4,8.55,Cash,0,In-store
TXN-2025-0878,BILL-1180,13-01-2025,S3,Uptown,C118,Loyal,P401,Beverages,Green Tea,2,6.46,Credit Card,0.5,Online
TXN-2025-0879,BILL-1181,05-01-2025,S3,Uptown,C069,Loyal,P101,Beverages,Orange Juice 1L,4,2.53,Cash,0.5,Online
TXN-2025-0880,BILL-1181,15-01-2025,S1,Downtown,C001,Loyal,P501,Snacks,Chocolate Bar,3,3.61,Credit Card,0,Online
TXN-2025-0881,BILL-1181,23-01-2025,S2,Suburban,C050,Loyal,P301,Personal Care,Shampoo 250ml,5,7.86,Credit Card,1,In-store
TXN-2025-0882,BILL-1181,02-01-2025,S3,Uptown,C055,New,P301,Personal Care,Shampoo 250ml,3,2.21,UPI,0.5,In-store
TXN-2025-0883,BILL-1181,23-01-2025,S2,Suburban,C045,Regular,P301,Personal Care,Shampoo 250ml,3,5.17,UPI,1,Online
TXN-2025-0884,BILL-1182,15-01-2025,S1,Downtown,C091,Loyal,P302,Personal Care,Body Wash,3,5.26,UPI,1,Online
TXN-2025-0885,BILL-1182,07-01-2025,S2,Suburban,C073,New,P302,Personal Care,Body Wash,3,9.76,UPI,1,Online
TXN-2025-0886,BILL-1182,01-01-2025,S2,Suburban,C146,Regular,P401,Beverages,Green Tea,5,3.36,Credit Card,1,In-store
TXN-2025-0887,BILL-1183,10-01-2025,S3,Uptown,C079,Regular,P303,Personal Care,Face Cream,2,5.82,Cash,1,In-store
TXN-2025-0888,BILL-1183,04-01-2025,S2,Suburban,C107,New,P301,Personal Care,Shampoo 250ml,4,6.67,Cash,0,In-store
TXN-2025-0889,BILL-1183,27-01-2025,S3,Uptown,C143,New,P303,Personal Care,Face Cream,3,4.78,Cash,0.5,In-store
TXN-2025-0890,BILL-1183,14-01-2025,S3,Uptown,C095,New,P205,Snacks,Potato Chips,2,7.17,Cash,1,In-store
TXN-2025-0891,BILL-1183,15-01-2025,S3,Uptown,C149,Loyal,P301,Personal Care,Shampoo 250ml,3,9.81,UPI,1,Online
TXN-2025-0892,BILL-1184,14-01-2025,S1,Downtown,C092,Regular,P101,Beverages,Orange Juice 1L,5,9.09,UPI,0.5,Online
TXN-2025-0893,BILL-1184,05-01-2025,S1,Downtown,C023,Loyal,P303,Personal Care,Face Cream,1,8.29,Cash,1,In-store
TXN-2025-0894,BILL-1184,26-01-2025,S2,Suburban,C003,Loyal,P303,Personal Care,Face Cream,2,6.46,UPI,1,Online
TXN-2025-0895,BILL-1185,07-01-2025,S2,Suburban,C105,New,P302,Personal Care,Body Wash,5,9.05,Cash,0.5,In-store
TXN-2025-0896,BILL-1185,14-01-2025,S2,Suburban,C043,New,P501,Snacks,Chocolate Bar,2,7.13,Cash,0,Online
TXN-2025-0897,BILL-1185,25-01-2025,S1,Downtown,C098,Loyal,P301,Personal Care,Shampoo 250ml,4,5.31,Cash,0.5,Online
TXN-2025-0898,BILL-1185,22-01-2025,S3,Uptown,C013,New,P303,Personal Care,Face Cream,5,4.14,UPI,0.5,Online
TXN-2025-0899,BILL-1185,19-01-2025,S3,Uptown,C055,Regular,P501,Snacks,Chocolate Bar,2,2.55,Cash,1,Online
TXN-2025-0900,BILL-1185,25-01-2025,S3,Uptown,C046,Loyal,P205,Snacks,Potato Chips,1,3.54,Credit Card,0.5,In-store
TXN-2025-0901,BILL-1185,10-01-2025,S1,Downtown,C117,New,P401,Beverages,Green Tea,2,8.51,UPI,0.5,Online
TXN-2025-0902,BILL-1185,09-01-2025,S2,Suburban,C114,Loyal,P205,Snacks,Potato Chips,3,5.55,Credit Card,1,In-store
TXN-2025-0903,BILL-1185,09-01-2025,S2,Suburban,C147,New,P205,Snacks,Potato Chips,5,2.25,Credit Card,1,Online
TXN-2025-0904,BILL-1185,23-01-2025,S3,Uptown,C139,New,P302,Personal Care,Body Wash,3,7.01,Cash,0.5,In-store
TXN-2025-0905,BILL-1185,24-01-2025,S2,Suburban,C002,Regular,P501,Snacks,Chocolate Bar,4,6.11,Credit Card,0.5,In-store
TXN-2025-0906,BILL-1186,03-01-2025,S1,Downtown,C036,Regular,P301,Personal Care,Shampoo 250ml,3,2.1,UPI,1,Online
TXN-2025-0907,BILL-1186,22-01-2025,S3,Uptown,C076,New,P401,Beverages,Green Tea,5,7.44,UPI,0,Online
TXN-2025-0908,BILL-1187,05-01-2025,S2,Suburban,C076,New,P401,Beverages,Green Tea,5,3.37,UPI,0.5,In-store
TXN-2025-0909,BILL-1187,31-01-2025,S2,Suburban,C074,New,P210,Snacks,Nachos,3,3.74,UPI,0.5,Online
TXN-2025-0910,BILL-1188,17-01-2025,S1,Downtown,C127,New,P101,Beverages,Orange Juice 1L,2,3.63,UPI,0.5,Online
TXN-2025-0911,BILL-1188,08-01-2025,S3,Uptown,C053,Loyal,P102,Beverages,Soda 500ml,2,6.36,Cash,0.5,Online
TXN-2025-0912,BILL-1188,29-01-2025,S2,Suburban,C129,New,P205,Snacks,Potato Chips,3,3.15,Cash,0.5,Online
TXN-2025-0913,BILL-1188,07-01-2025,S2,Suburban,C108,Regular,P210,Snacks,Nachos,5,2.67,UPI,0,In-store
TXN-2025-0914,BILL-1188,15-01-2025,S3,Uptown,C136,New,P302,Personal Care,Body Wash,4,3.43,UPI,0,Online
TXN-2025-0915,BILL-1188,16-01-2025,S2,Suburban,C083,Loyal,P401,Beverages,Green Tea,1,2.37,Credit Card,1,Online
TXN-2025-0916,BILL-1188,30-01-2025,S1,Downtown,C137,New,P205,Snacks,Potato Chips,3,7.93,Credit Card,0.5,In-store
TXN-2025-0917,BILL-1188,27-01-2025,S3,Uptown,C027,Loyal,P102,Beverages,Soda 500ml,5,7,Cash,0,Online
TXN-2025-0918,BILL-1188,06-01-2025,S2,Suburban,C112,New,P205,Snacks,Potato Chips,4,4.6,Cash,1,In-store
TXN-2025-0919,BILL-1188,13-01-2025,S2,Suburban,C052,New,P501,Snacks,Chocolate Bar,1,9.03,Credit Card,0.5,In-store
TXN-2025-0920,BILL-1188,05-01-2025,S2,Suburban,C088,Regular,P205,Snacks,Potato Chips,1,9.41,UPI,0.5,In-store
TXN-2025-0921,BILL-1188,12-01-2025,S3,Uptown,C109,New,P102,Beverages,Soda 500ml,4,2.38,UPI,1,In-store
TXN-2025-0922,BILL-1188,25-01-2025,S1,Downtown,C095,Regular,P501,Snacks,Chocolate Bar,4,3.91,UPI,1,Online
TXN-2025-0923,BILL-1188,17-01-2025,S1,Downtown,C006,Regular,P102,Beverages,Soda 500ml,2,6.88,Cash,0.5,Online
TXN-2025-0924,BILL-1188,31-01-2025,S3,Uptown,C091,New,P401,Beverages,Green Tea,2,8.14,Cash,0.5,Online
TXN-2025-0925,BILL-1189,23-01-2025,S2,Suburban,C063,New,P101,Beverages,Orange Juice 1L,5,4.76,Credit Card,0.5,Online
TXN-2025-0926,BILL-1190,13-01-2025,S1,Downtown,C006,Loyal,P401,Beverages,Green Tea,5,5.11,UPI,1,In-store
TXN-2025-0927,BILL-1191,24-01-2025,S1,Downtown,C096,New,P303,Personal Care,Face Cream,4,3.19,UPI,1,Online
TXN-2025-0928,BILL-1191,19-01-2025,S1,Downtown,C129,Loyal,P303,Personal Care,Face Cream,2,3.45,UPI,1,Online
TXN-2025-0929,BILL-1191,03-01-2025,S1,Downtown,C135,New,P205,Snacks,Potato Chips,3,1.91,Credit Card,0,Online
TXN-2025-0930,BILL-1192,29-01-2025,S1,Downtown,C113,Regular,P205,Snacks,Potato Chips,1,6.16,UPI,0.5,In-store
TXN-2025-0931,BILL-1192,29-01-2025,S1,Downtown,C073,New,P303,Personal Care,Face Cream,3,1.33,Credit Card,1,Online
TXN-2025-0932,BILL-1193,08-01-2025,S2,Suburban,C051,New,P501,Snacks,Chocolate Bar,2,5.43,UPI,1,Online
TXN-2025-0933,BILL-1193,04-01-2025,S1,Downtown,C018,Regular,P501,Snacks,Chocolate Bar,4,4.28,Cash,0,In-store
TXN-2025-0934,BILL-1193,21-01-2025,S3,Uptown,C088,Regular,P302,Personal Care,Body Wash,4,4.72,Credit Card,1,Online
TXN-2025-0935,BILL-1193,31-01-2025,S2,Suburban,C023,Regular,P401,Beverages,Green Tea,4,2.28,Cash,1,Online
TXN-2025-0936,BILL-1193,06-01-2025,S2,Suburban,C135,Loyal,P401,Beverages,Green Tea,4,3.36,Credit Card,1,In-store
TXN-2025-0937,BILL-1193,16-01-2025,S1,Downtown,C142,Regular,P401,Beverages,Green Tea,3,4.77,UPI,1,In-store
TXN-2025-0938,BILL-1193,08-01-2025,S2,Suburban,C133,Regular,P303,Personal Care,Face Cream,3,4.76,UPI,0.5,Online
TXN-2025-0939,BILL-1193,23-01-2025,S3,Uptown,C139,Loyal,P102,Beverages,Soda 500ml,4,2.72,Cash,0.5,In-store
TXN-2025-0940,BILL-1193,06-01-2025,S2,Suburban,C012,New,P210,Snacks,Nachos,2,1.97,Credit Card,0.5,In-store
TXN-2025-0941,BILL-1193,17-01-2025,S2,Suburban,C067,Loyal,P101,Beverages,Orange Juice 1L,4,6.93,Credit Card,0,In-store
TXN-2025-0942,BILL-1193,07-01-2025,S3,Uptown,C094,Regular,P501,Snacks,Chocolate Bar,5,3.17,UPI,1,Online
TXN-2025-0943,BILL-1193,30-01-2025,S2,Suburban,C039,Loyal,P101,Beverages,Orange Juice 1L,3,5.17,Credit Card,0,Online
TXN-2025-0944,BILL-1194,28-01-2025,S2,Suburban,C061,New,P301,Personal Care,Shampoo 250ml,5,6.55,Cash,0,In-store
TXN-2025-0945,BILL-1194,22-01-2025,S1,Downtown,C045,Regular,P301,Personal Care,Shampoo 250ml,5,9.7,Credit Card,1,In-store
TXN-2025-0946,BILL-1194,13-01-2025,S2,Suburban,C086,Loyal,P102,Beverages,Soda 500ml,4,9.85,Credit Card,0.5,Online
TXN-2025-0947,BILL-1194,21-01-2025,S3,Uptown,C053,Regular,P102,Beverages,Soda 500ml,5,1.91,Cash,0,Online
TXN-2025-0948,BILL-1194,05-01-2025,S1,Downtown,C047,Regular,P102,Beverages,Soda 500ml,3,4.54,Credit Card,0,In-store
TXN-2025-0949,BILL-1194,31-01-2025,S1,Downtown,C093,Regular,P102,Beverages,Soda 500ml,2,5.66,UPI,0.5,In-store
TXN-2025-0950,BILL-1195,09-01-2025,S2,Suburban,C096,Regular,P303,Personal Care,Face Cream,3,6.87,Credit Card,0,In-store
TXN-2025-0951,BILL-1195,14-01-2025,S2,Suburban,C102,Regular,P210,Snacks,Nachos,4,7.19,Cash,1,In-store
TXN-2025-0952,BILL-1195,06-01-2025,S2,Suburban,C144,New,P303,Personal Care,Face Cream,3,5.14,UPI,0,In-store
TXN-2025-0953,BILL-1195,28-01-2025,S3,Uptown,C143,Loyal,P303,Personal Care,Face Cream,2,4.57,UPI,0,In-store
TXN-2025-0954,BILL-1196,27-01-2025,S2,Suburban,C018,New,P301,Personal Care,Shampoo 250ml,2,4.73,Credit Card,0,Online
TXN-2025-0955,BILL-1197,20-01-2025,S3,Uptown,C035,New,P303,Personal Care,Face Cream,3,6.86,Cash,1,Online
TXN-2025-0956,BILL-1198,19-01-2025,S3,Uptown,C148,Loyal,P401,Beverages,Green Tea,5,1.54,Credit Card,0,In-store
TXN-2025-0957,BILL-1198,17-01-2025,S2,Suburban,C126,New,P501,Snacks,Chocolate Bar,4,4.38,Cash,0,Online
TXN-2025-0958,BILL-1198,05-01-2025,S3,Uptown,C081,Loyal,P101,Beverages,Orange Juice 1L,4,2.02,Credit Card,1,In-store
TXN-2025-0959,BILL-1198,02-01-2025,S3,Uptown,C092,New,P301,Personal Care,Shampoo 250ml,2,9.06,UPI,0,In-store
TXN-2025-0960,BILL-1199,19-01-2025,S2,Suburban,C033,Regular,P301,Personal Care,Shampoo 250ml,4,1.31,UPI,1,In-store
TXN-2025-0961,BILL-1199,27-01-2025,S2,Suburban,C128,New,P205,Snacks,Potato Chips,2,6.73,Credit Card,1,Online
TXN-2025-0962,BILL-1199,07-01-2025,S3,Uptown,C023,New,P501,Snacks,Chocolate Bar,3,7.13,Credit Card,1,Online
TXN-2025-0963,BILL-1200,07-01-2025,S1,Downtown,C128,New,P102,Beverages,Soda 500ml,4,6.15,Cash,0.5,In-store
TXN-2025-0964,BILL-1200,18-01-2025,S1,Downtown,C028,Regular,P205,Snacks,Potato Chips,1,6.74,Cash,0.5,Online
TXN-2025-0965,BILL-1200,14-01-2025,S1,Downtown,C002,Loyal,P205,Snacks,Potato Chips,1,4.62,UPI,0,Online
TXN-2025-0966,BILL-1200,23-01-2025,S3,Uptown,C108,New,P205,Snacks,Potato Chips,1,9.7,Credit Card,0.5,Online
TXN-2025-0967,BILL-1200,17-01-2025,S2,Suburban,C036,Loyal,P101,Beverages,Orange Juice 1L,5,2.85,UPI,0,In-store
TXN-2025-0968,BILL-1200,01-01-2025,S2,Suburban,C060,Loyal,P102,Beverages,Soda 500ml,1,1.45,UPI,0,Online
TXN-2025-0969,BILL-1200,17-01-2025,S2,Suburban,C112,New,P401,Beverages,Green Tea,2,3.07,Credit Card,0,In-store
TXN-2025-0970,BILL-1201,12-01-2025,S2,Suburban,C092,Loyal,P401,Beverages,Green Tea,1,3.16,UPI,0,In-store
TXN-2025-0971,BILL-1201,25-01-2025,S2,Suburban,C065,Loyal,P210,Snacks,Nachos,2,2.11,Cash,0,In-store
TXN-2025-0972,BILL-1201,23-01-2025,S1,Downtown,C124,Regular,P303,Personal Care,Face Cream,2,6.61,UPI,0.5,Online
TXN-2025-0973,BILL-1201,16-01-2025,S1,Downtown,C041,New,P303,Personal Care,Face Cream,4,8.57,UPI,0,Online
TXN-2025-0974,BILL-1201,14-01-2025,S3,Uptown,C075,New,P205,Snacks,Potato Chips,3,1.89,Credit Card,0,Online
TXN-2025-0975,BILL-1201,24-01-2025,S3,Uptown,C100,Regular,P501,Snacks,Chocolate Bar,5,4.6,Credit Card,0.5,Online
TXN-2025-0976,BILL-1202,18-01-2025,S1,Downtown,C057,Loyal,P501,Snacks,Chocolate Bar,3,4.46,UPI,1,In-store
TXN-2025-0977,BILL-1202,20-01-2025,S1,Downtown,C123,New,P301,Personal Care,Shampoo 250ml,2,2.43,UPI,1,In-store
